Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Country
9/24/2021,17,0,53,-36,11705,458,11047,200,Indonesia
9/24/2021,2557,144,4607,-2194,4204116,141258,4017055,45803,Indonesia
9/24/2021,28,0,43,-15,29435,768,28054,613,Indonesia
9/24/2021,215,13,328,-126,701714,14587,683407,3720,Indonesia
9/24/2021,286,16,229,41,480688,29806,446919,3963,Indonesia
9/24/2021,218,17,352,-151,394378,29343,362617,2418,Indonesia
9/24/2021,68,2,107,-41,39664,1037,38352,275,Indonesia
9/24/2021,62,0,50,12,69220,2319,65899,1002,Indonesia
9/24/2021,50,4,71,-25,44963,1383,42007,1573,Indonesia
9/24/2021,141,3,209,-71,156364,5357,149322,1685,Indonesia
9/24/2021,87,0,10,77,34684,764,30870,3050,Indonesia
9/24/2021,51,1,146,-96,50881,1378,48288,1215,Indonesia
9/24/2021,25,1,24,0,53524,1729,51249,546,Indonesia
9/24/2021,43,3,106,-66,48836,3770,43547,1519,Indonesia
9/24/2021,8,0,16,-8,14500,257,14003,240,Indonesia
9/24/2021,3,0,11,-8,11935,302,11527,106,Indonesia
9/24/2021,24,1,33,-10,27286,793,26146,347,Indonesia
9/24/2021,72,6,180,-114,62427,1285,60150,992,Indonesia
9/24/2021,39,0,13,26,33576,553,31292,1731,Indonesia
9/24/2021,12,1,29,-18,22869,351,22409,109,Indonesia
9/24/2021,94,5,144,-55,127384,4031,122025,1328,Indonesia
9/24/2021,11,0,34,-23,12085,332,11436,317,Indonesia
9/24/2021,83,4,127,-48,108228,2189,104034,2005,Indonesia
9/24/2021,70,3,143,-76,45978,1548,43184,1246,Indonesia
9/24/2021,1,0,18,-17,19993,521,19038,434,Indonesia
9/24/2021,43,0,59,-16,34025,1022,31959,1044,Indonesia
9/24/2021,69,4,108,-43,89069,2104,85345,1620,Indonesia
9/24/2021,32,3,40,-11,59482,3030,55841,611,Indonesia
9/24/2021,157,3,268,-114,104194,2809,98614,2771,Indonesia
9/25/2021,88,9,494,-415,37483,1889,33460,2134,Indonesia
9/25/2021,105,9,149,-53,112164,3914,106458,1792,Indonesia
9/25/2021,44,2,36,6,131246,2667,127737,842,Indonesia
9/25/2021,14,0,0,14,23004,465,22441,98,Indonesia
9/25/2021,133,3,198,-68,857064,13520,841561,1983,Indonesia
9/25/2021,96,5,249,-158,154495,5169,147407,1919,Indonesia
9/25/2021,12,0,24,-12,11717,458,11071,188,Indonesia
9/25/2021,2137,123,3746,-1732,4206253,141381,4020801,44071,Indonesia
9/25/2021,10,0,56,-46,29445,768,28110,567,Indonesia
9/25/2021,189,2,215,-28,701903,14589,683622,3692,Indonesia
9/25/2021,309,11,210,88,480997,29817,447129,4051,Indonesia
9/25/2021,215,17,368,-170,394593,29360,362985,2248,Indonesia
9/25/2021,41,1,86,-46,39705,1038,38438,229,Indonesia
9/25/2021,48,1,45,2,69268,2320,65944,1004,Indonesia
9/25/2021,39,4,43,-8,45002,1387,42050,1565,Indonesia
9/25/2021,78,2,197,-121,156442,5359,149519,1564,Indonesia
9/25/2021,32,2,107,-77,34716,766,30977,2973,Indonesia
9/25/2021,59,6,133,-80,50940,1384,48421,1135,Indonesia
9/25/2021,20,2,42,-24,53544,1731,51291,522,Indonesia
9/25/2021,37,5,44,-12,48873,3775,43591,1507,Indonesia
9/25/2021,3,0,6,-3,14503,257,14009,237,Indonesia
9/25/2021,5,0,3,2,11940,302,11530,108,Indonesia
9/25/2021,23,0,25,-2,27309,793,26171,345,Indonesia
9/25/2021,64,4,110,-50,62491,1289,60260,942,Indonesia
9/25/2021,44,0,17,27,33620,553,31309,1758,Indonesia
9/25/2021,8,0,9,-1,22877,351,22418,108,Indonesia
9/25/2021,57,8,106,-57,127441,4039,122131,1271,Indonesia
9/25/2021,8,1,17,-10,12093,333,11453,307,Indonesia
9/25/2021,100,4,117,-21,108328,2193,104151,1984,Indonesia
9/25/2021,53,3,80,-30,46031,1551,43264,1216,Indonesia
9/25/2021,9,0,18,-9,20002,521,19056,425,Indonesia
9/25/2021,22,1,65,-44,34047,1023,32024,1000,Indonesia
9/25/2021,44,4,158,-118,89113,2108,85503,1502,Indonesia
9/25/2021,21,2,83,-64,59503,3032,55924,547,Indonesia
9/25/2021,108,5,247,-144,104302,2814,98861,2627,Indonesia
9/26/2021,44,5,144,-105,37527,1894,33604,2029,Indonesia
9/26/2021,85,4,143,-62,112249,3918,106601,1730,Indonesia
9/26/2021,47,1,40,6,131293,2668,127777,848,Indonesia
9/26/2021,6,0,0,6,23010,465,22441,104,Indonesia
9/26/2021,168,3,126,39,857232,13523,841687,2022,Indonesia
9/26/2021,61,3,115,-57,154556,5172,147522,1862,Indonesia
9/26/2021,6,0,10,-4,11723,458,11081,184,Indonesia
9/26/2021,1760,86,2976,-1302,4208013,141467,4023777,42769,Indonesia
9/26/2021,23,3,53,-33,29468,771,28163,534,Indonesia
9/26/2021,156,6,296,-146,702059,14595,683918,3546,Indonesia
9/26/2021,176,3,187,-14,481173,29820,447316,4037,Indonesia
9/26/2021,170,8,239,-77,394763,29368,363224,2171,Indonesia
9/26/2021,26,1,91,-66,39731,1039,38529,163,Indonesia
9/26/2021,26,4,79,-57,69294,2324,66023,947,Indonesia
9/26/2021,31,2,55,-26,45033,1389,42105,1539,Indonesia
9/26/2021,76,1,112,-37,156518,5360,149631,1527,Indonesia
9/26/2021,68,1,12,55,34784,767,30989,3028,Indonesia
9/26/2021,51,5,131,-85,50991,1389,48552,1050,Indonesia
9/26/2021,17,0,41,-24,53561,1731,51332,498,Indonesia
9/26/2021,51,2,34,15,48924,3777,43625,1522,Indonesia
9/26/2021,5,0,4,1,14508,257,14013,238,Indonesia
9/26/2021,3,0,2,1,11943,302,11532,109,Indonesia
9/26/2021,16,0,34,-18,27325,793,26205,327,Indonesia
9/26/2021,25,1,88,-64,62516,1290,60348,878,Indonesia
9/26/2021,23,0,0,23,33643,553,31309,1781,Indonesia
9/26/2021,1,1,9,-9,22878,352,22427,99,Indonesia
9/26/2021,54,3,91,-40,127495,4042,122222,1231,Indonesia
9/26/2021,13,0,13,0,12106,333,11466,307,Indonesia
9/26/2021,46,2,50,-6,108374,2195,104201,1978,Indonesia
9/26/2021,106,1,123,-18,46137,1552,43387,1198,Indonesia
9/26/2021,6,0,0,6,20008,521,19056,431,Indonesia
9/26/2021,31,0,67,-36,34078,1023,32091,964,Indonesia
9/26/2021,30,7,123,-100,89143,2115,85626,1402,Indonesia
9/26/2021,19,3,83,-67,59522,3035,56007,480,Indonesia
9/26/2021,93,4,379,-290,104395,2818,99240,2337,Indonesia
9/27/2021,63,4,86,-27,37590,1898,33690,2002,Indonesia
9/27/2021,67,7,136,-76,112316,3925,106737,1654,Indonesia
9/27/2021,24,0,45,-21,131317,2668,127822,827,Indonesia
9/27/2021,1,0,2,-1,23011,465,22443,103,Indonesia
9/27/2021,103,4,251,-152,857335,13527,841938,1870,Indonesia
9/27/2021,60,6,156,-102,154616,5178,147678,1760,Indonesia
9/27/2021,8,0,10,-2,11731,458,11091,182,Indonesia
9/27/2021,1390,118,3771,-2499,4209403,141585,4027548,40270,Indonesia
9/27/2021,11,0,44,-33,29479,771,28207,501,Indonesia
9/27/2021,152,6,429,-283,702211,14601,684347,3263,Indonesia
9/27/2021,185,12,247,-74,481358,29832,447563,3963,Indonesia
9/27/2021,93,14,287,-208,394856,29382,363511,1963,Indonesia
9/27/2021,18,0,54,-36,39749,1039,38583,127,Indonesia
9/27/2021,21,12,68,-59,69315,2336,66091,888,Indonesia
9/27/2021,35,2,55,-22,45068,1391,42160,1517,Indonesia
9/27/2021,74,4,235,-165,156592,5364,149866,1362,Indonesia
9/27/2021,64,0,21,43,34848,767,31010,3071,Indonesia
9/27/2021,36,2,106,-72,51027,1391,48658,978,Indonesia
9/27/2021,26,1,53,-28,53587,1732,51385,470,Indonesia
9/27/2021,27,9,189,-171,48951,3786,43814,1351,Indonesia
9/27/2021,0,0,6,-6,14508,257,14019,232,Indonesia
9/27/2021,1,0,6,-5,11944,302,11538,104,Indonesia
9/27/2021,11,2,30,-21,27336,795,26235,306,Indonesia
9/27/2021,35,3,165,-133,62551,1293,60513,745,Indonesia
9/27/2021,21,0,7,14,33664,553,31316,1795,Indonesia
9/27/2021,6,0,17,-11,22884,352,22444,88,Indonesia
9/27/2021,43,2,140,-99,127538,4044,122362,1132,Indonesia
9/27/2021,4,1,32,-29,12110,334,11498,278,Indonesia
9/27/2021,30,3,85,-58,108404,2198,104286,1920,Indonesia
9/27/2021,78,3,168,-93,46215,1555,43555,1105,Indonesia
9/27/2021,1,1,24,-24,20009,522,19080,407,Indonesia
9/27/2021,11,1,85,-75,34089,1024,32176,889,Indonesia
9/27/2021,15,1,159,-145,89158,2116,85785,1257,Indonesia
9/27/2021,18,1,36,-19,59540,3036,56043,461,Indonesia
9/27/2021,52,4,316,-268,104447,2822,99556,2069,Indonesia
9/28/2021,42,9,155,-122,37632,1907,33845,1880,Indonesia
9/28/2021,92,6,265,-179,112408,3931,107002,1475,Indonesia
9/28/2021,44,1,39,4,131361,2669,127861,831,Indonesia
9/28/2021,7,1,3,3,23018,466,22446,106,Indonesia
9/28/2021,104,3,176,-75,857439,13530,842114,1795,Indonesia
9/28/2021,71,3,132,-64,154687,5181,147810,1696,Indonesia
9/28/2021,1,0,48,-47,11732,458,11139,135,Indonesia
9/28/2021,2057,124,3551,-1618,4211460,141709,4031099,38652,Indonesia
9/28/2021,31,0,68,-37,29510,771,28275,464,Indonesia
9/28/2021,204,6,238,-40,702415,14607,684585,3223,Indonesia
9/28/2021,308,20,294,-6,481666,29852,447857,3957,Indonesia
9/28/2021,179,11,248,-80,395035,29393,363759,1883,Indonesia
9/28/2021,85,1,34,50,39834,1040,38617,177,Indonesia
9/28/2021,40,11,251,-222,69355,2347,66342,666,Indonesia
9/28/2021,25,2,50,-27,45093,1393,42210,1490,Indonesia
9/28/2021,68,3,176,-111,156660,5367,150042,1251,Indonesia
9/28/2021,55,2,24,29,34903,769,31034,3100,Indonesia
9/28/2021,61,3,103,-45,51088,1394,48761,933,Indonesia
9/28/2021,7,1,9,-3,53594,1733,51394,467,Indonesia
9/28/2021,35,4,78,-47,48986,3790,43892,1304,Indonesia
9/28/2021,2,0,77,-75,14510,257,14096,157,Indonesia
9/28/2021,8,0,7,1,11952,302,11545,105,Indonesia
9/28/2021,36,2,44,-10,27372,797,26279,296,Indonesia
9/28/2021,58,2,75,-19,62609,1295,60588,726,Indonesia
9/28/2021,41,0,9,32,33705,553,31325,1827,Indonesia
9/28/2021,7,0,0,7,22891,352,22444,95,Indonesia
9/28/2021,89,7,94,-12,127627,4051,122456,1120,Indonesia
9/28/2021,16,1,26,-11,12126,335,11524,267,Indonesia
9/28/2021,66,2,52,12,108470,2200,104338,1932,Indonesia
9/28/2021,61,1,108,-48,46276,1556,43663,1057,Indonesia
9/28/2021,2,0,81,-79,20011,522,19161,328,Indonesia
9/28/2021,35,1,70,-36,34124,1025,32246,853,Indonesia
9/28/2021,45,2,297,-254,89203,2118,86082,1003,Indonesia
9/28/2021,26,3,54,-31,59566,3039,56097,430,Indonesia
9/28/2021,105,9,195,-99,104552,2831,99751,1970,Indonesia
9/29/2021,62,10,75,-23,37694,1917,33920,1857,Indonesia
9/29/2021,88,7,180,-99,112496,3938,107182,1376,Indonesia
9/29/2021,47,1,49,-3,131408,2670,127910,828,Indonesia
9/29/2021,1,0,8,-7,23019,466,22454,99,Indonesia
9/29/2021,177,6,194,-23,857616,13536,842308,1772,Indonesia
9/29/2021,75,5,125,-55,154762,5186,147935,1641,Indonesia
9/29/2021,1,0,11,-10,11733,458,11150,125,Indonesia
9/29/2021,1954,117,3077,-1240,4213414,141826,4034176,37412,Indonesia
9/29/2021,19,2,35,-18,29529,773,28310,446,Indonesia
9/29/2021,189,5,339,-155,702604,14612,684924,3068,Indonesia
9/29/2021,199,12,294,-107,481865,29864,448151,3850,Indonesia
9/29/2021,225,9,268,-52,395260,29402,364027,1831,Indonesia
9/29/2021,94,3,34,57,39928,1043,38651,234,Indonesia
9/29/2021,29,7,155,-133,69384,2354,66497,533,Indonesia
9/29/2021,36,1,51,-16,45129,1394,42261,1474,Indonesia
9/29/2021,91,7,115,-31,156751,5374,150157,1220,Indonesia
9/29/2021,57,2,83,-28,34960,771,31117,3072,Indonesia
9/29/2021,59,1,90,-32,51147,1395,48851,901,Indonesia
9/29/2021,23,1,11,11,53617,1734,51405,478,Indonesia
9/29/2021,39,3,46,-10,49025,3793,43938,1294,Indonesia
9/29/2021,10,1,2,7,14520,258,14098,164,Indonesia
9/29/2021,2,0,11,-9,11954,302,11556,96,Indonesia
9/29/2021,21,2,16,3,27393,799,26295,299,Indonesia
9/29/2021,55,0,108,-53,62664,1295,60696,673,Indonesia
9/29/2021,23,0,109,-86,33728,553,31434,1741,Indonesia
9/29/2021,7,0,6,1,22898,352,22450,96,Indonesia
9/29/2021,61,4,58,-1,127688,4055,122514,1119,Indonesia
9/29/2021,23,1,28,-6,12149,336,11552,261,Indonesia
9/29/2021,51,1,70,-20,108521,2201,104408,1912,Indonesia
9/29/2021,22,3,132,-113,46298,1559,43795,944,Indonesia
9/29/2021,14,1,12,1,20025,523,19173,329,Indonesia
9/29/2021,27,2,57,-32,34151,1027,32303,821,Indonesia
9/29/2021,23,1,86,-64,89226,2119,86168,939,Indonesia
9/29/2021,19,3,50,-34,59585,3042,56147,396,Indonesia
9/29/2021,83,6,176,-99,104635,2837,99927,1871,Indonesia
9/30/2021,40,10,101,-71,37734,1927,34021,1786,Indonesia
9/30/2021,86,5,229,-148,112582,3943,107411,1228,Indonesia
9/30/2021,59,1,87,-29,131467,2671,127997,799,Indonesia
9/30/2021,2,0,10,-8,23021,466,22464,91,Indonesia
9/30/2021,149,3,193,-47,857765,13539,842501,1725,Indonesia
9/30/2021,67,5,190,-128,154829,5191,148125,1513,Indonesia
9/30/2021,3,0,4,-1,11736,458,11154,124,Indonesia
9/30/2021,1690,113,2848,-1271,4215104,141939,4037024,36141,Indonesia
9/30/2021,18,0,15,3,29547,773,28325,449,Indonesia
9/30/2021,166,11,288,-133,702770,14623,685212,2935,Indonesia
9/30/2021,144,28,282,-166,482009,29892,448433,3684,Indonesia
9/30/2021,195,13,252,-70,395455,29415,364279,1761,Indonesia
9/30/2021,32,2,52,-22,39960,1045,38703,212,Indonesia
9/30/2021,40,5,34,1,69424,2359,66531,534,Indonesia
9/30/2021,34,0,47,-13,45163,1394,42308,1461,Indonesia
9/30/2021,60,1,114,-55,156811,5375,150271,1165,Indonesia
9/30/2021,47,2,85,-40,35007,773,31202,3032,Indonesia
9/30/2021,62,2,73,-13,51209,1397,48924,888,Indonesia
9/30/2021,13,3,29,-19,53630,1737,51434,459,Indonesia
9/30/2021,31,2,26,3,49056,3795,43964,1297,Indonesia
9/30/2021,4,0,15,-11,14524,258,14113,153,Indonesia
9/30/2021,2,0,13,-11,11956,302,11569,85,Indonesia
9/30/2021,28,0,28,0,27421,799,26323,299,Indonesia
9/30/2021,52,1,52,-1,62716,1296,60748,672,Indonesia
9/30/2021,15,0,5,10,33743,553,31439,1751,Indonesia
9/30/2021,1,0,11,-10,22899,352,22461,86,Indonesia
9/30/2021,42,2,118,-78,127730,4057,122632,1041,Indonesia
9/30/2021,10,0,15,-5,12159,336,11567,256,Indonesia
9/30/2021,62,2,80,-20,108583,2203,104488,1892,Indonesia
9/30/2021,43,2,63,-22,46341,1561,43858,922,Indonesia
9/30/2021,5,0,43,-38,20030,523,19216,291,Indonesia
9/30/2021,27,1,14,12,34178,1028,32317,833,Indonesia
9/30/2021,50,1,76,-27,89276,2120,86244,912,Indonesia
9/30/2021,30,4,37,-11,59615,3046,56184,385,Indonesia
9/30/2021,75,1,167,-93,104710,2838,100094,1778,Indonesia
10/1/2021,58,10,125,-77,37792,1937,34146,1709,Indonesia
10/1/2021,97,6,181,-90,112679,3949,107592,1138,Indonesia
10/1/2021,71,2,47,22,131538,2673,128044,821,Indonesia
10/1/2021,6,0,10,-4,23027,466,22474,87,Indonesia
10/1/2021,151,5,138,8,857916,13544,842639,1733,Indonesia
10/1/2021,64,2,135,-73,154893,5193,148260,1440,Indonesia
10/1/2021,1,0,30,-29,11737,458,11184,95,Indonesia
10/1/2021,1624,87,2811,-1274,4216728,142026,4039835,34867,Indonesia
10/1/2021,39,0,50,-11,29586,773,28375,438,Indonesia
10/1/2021,115,1,168,-54,702885,14624,685380,2881,Indonesia
10/1/2021,107,15,216,-124,482116,29907,448649,3560,Indonesia
10/1/2021,124,11,225,-112,395579,29426,364504,1649,Indonesia
10/1/2021,81,0,61,20,40041,1045,38764,232,Indonesia
10/1/2021,15,2,114,-101,69439,2361,66645,433,Indonesia
10/1/2021,16,3,48,-35,45179,1397,42356,1426,Indonesia
10/1/2021,64,3,148,-87,156875,5378,150419,1078,Indonesia
10/1/2021,48,1,25,22,35055,774,31227,3054,Indonesia
10/1/2021,52,0,77,-25,51261,1397,49001,863,Indonesia
10/1/2021,20,2,63,-45,53650,1739,51497,414,Indonesia
10/1/2021,40,3,105,-68,49096,3798,44069,1229,Indonesia
10/1/2021,3,0,4,-1,14527,258,14117,152,Indonesia
10/1/2021,7,0,2,5,11963,302,11571,90,Indonesia
10/1/2021,26,1,32,-7,27447,800,26355,292,Indonesia
10/1/2021,61,5,92,-36,62777,1301,60840,636,Indonesia
10/1/2021,24,0,4,20,33767,553,31443,1771,Indonesia
10/1/2021,7,0,5,2,22906,352,22466,88,Indonesia
10/1/2021,50,1,117,-68,127780,4058,122749,973,Indonesia
10/1/2021,7,2,23,-18,12166,338,11590,238,Indonesia
10/1/2021,45,0,69,-24,108628,2203,104557,1868,Indonesia
10/1/2021,39,2,135,-98,46380,1563,43993,824,Indonesia
10/1/2021,3,0,19,-16,20033,523,19235,275,Indonesia
10/1/2021,20,0,35,-15,34198,1028,32352,818,Indonesia
10/1/2021,66,3,92,-29,89342,2123,86336,883,Indonesia
10/1/2021,11,2,14,-5,59626,3048,56198,380,Indonesia
10/1/2021,86,1,214,-129,104796,2839,100308,1649,Indonesia
10/2/2021,20,10,121,-111,37812,1947,34267,1598,Indonesia
10/2/2021,87,7,135,-55,112766,3956,107727,1083,Indonesia
10/2/2021,49,2,57,-10,131587,2675,128101,811,Indonesia
10/2/2021,4,0,1,3,23031,466,22475,90,Indonesia
10/2/2021,155,5,163,-13,858071,13549,842802,1720,Indonesia
10/2/2021,54,4,117,-67,154947,5197,148377,1373,Indonesia
10/2/2021,1,0,2,-1,11738,458,11186,94,Indonesia
10/2/2021,1414,89,2380,-1055,4218142,142115,4042215,33812,Indonesia
10/2/2021,15,1,39,-25,29601,774,28414,413,Indonesia
10/2/2021,154,2,176,-24,703039,14626,685556,2857,Indonesia
10/2/2021,105,8,119,-22,482221,29915,448768,3538,Indonesia
10/2/2021,129,12,244,-127,395708,29438,364748,1522,Indonesia
10/2/2021,46,0,57,-11,40087,1045,38821,221,Indonesia
10/2/2021,23,2,40,-19,69462,2363,66685,414,Indonesia
10/2/2021,20,2,47,-29,45199,1399,42403,1397,Indonesia
10/2/2021,68,1,112,-45,156943,5379,150531,1033,Indonesia
10/2/2021,31,0,10,21,35086,774,31237,3075,Indonesia
10/2/2021,41,1,68,-28,51302,1398,49069,835,Indonesia
10/2/2021,5,0,49,-44,53655,1739,51546,370,Indonesia
10/2/2021,33,1,22,10,49129,3799,44091,1239,Indonesia
10/2/2021,5,0,2,3,14532,258,14119,155,Indonesia
10/2/2021,27,0,4,23,11990,302,11575,113,Indonesia
10/2/2021,22,0,25,-3,27469,800,26380,289,Indonesia
10/2/2021,32,1,71,-40,62809,1302,60911,596,Indonesia
10/2/2021,15,0,49,-34,33782,553,31492,1737,Indonesia
10/2/2021,5,0,14,-9,22911,352,22480,79,Indonesia
10/2/2021,33,3,82,-52,127813,4061,122831,921,Indonesia
10/2/2021,6,0,13,-7,12172,338,11603,231,Indonesia
10/2/2021,56,3,108,-55,108684,2206,104665,1813,Indonesia
10/2/2021,33,1,96,-64,46413,1564,44089,760,Indonesia
10/2/2021,1,0,2,-1,20034,523,19237,274,Indonesia
10/2/2021,25,2,46,-23,34223,1030,32398,795,Indonesia
10/2/2021,33,3,83,-53,89375,2126,86419,830,Indonesia
10/2/2021,11,2,18,-9,59637,3050,56216,371,Indonesia
10/2/2021,68,5,191,-128,104864,2844,100499,1521,Indonesia
10/3/2021,33,10,103,-80,37845,1957,34370,1518,Indonesia
10/3/2021,70,3,125,-58,112836,3959,107852,1025,Indonesia
10/3/2021,50,0,22,28,131637,2675,128123,839,Indonesia
10/3/2021,4,0,2,2,23035,466,22477,92,Indonesia
10/3/2021,127,4,89,34,858198,13553,842891,1754,Indonesia
10/3/2021,56,4,108,-56,155003,5201,148485,1317,Indonesia
10/3/2021,1,0,8,-7,11739,458,11194,87,Indonesia
10/3/2021,1142,58,2020,-936,4219284,142173,4044235,32876,Indonesia
10/3/2021,15,0,9,6,29616,774,28423,419,Indonesia
10/3/2021,98,3,229,-134,703137,14629,685785,2723,Indonesia
10/3/2021,46,5,204,-163,482267,29920,448972,3375,Indonesia
10/3/2021,115,10,190,-85,395823,29448,364938,1437,Indonesia
10/3/2021,50,0,52,-2,40137,1045,38873,219,Indonesia
10/3/2021,15,1,59,-45,69477,2364,66744,369,Indonesia
10/3/2021,24,1,22,1,45223,1400,42425,1398,Indonesia
10/3/2021,49,2,127,-80,156992,5381,150658,953,Indonesia
10/3/2021,40,0,14,26,35126,774,31251,3101,Indonesia
10/3/2021,33,2,71,-40,51335,1400,49140,795,Indonesia
10/3/2021,12,0,10,2,53667,1739,51556,372,Indonesia
10/3/2021,25,2,8,15,49154,3801,44099,1254,Indonesia
10/3/2021,2,0,2,0,14534,258,14121,155,Indonesia
10/3/2021,3,0,0,3,11993,302,11575,116,Indonesia
10/3/2021,8,0,24,-16,27477,800,26404,273,Indonesia
10/3/2021,37,1,49,-13,62846,1303,60960,583,Indonesia
10/3/2021,22,0,0,22,33804,553,31492,1759,Indonesia
10/3/2021,12,0,4,8,22923,352,22484,87,Indonesia
10/3/2021,37,3,80,-46,127850,4064,122911,875,Indonesia
10/3/2021,8,0,11,-3,12180,338,11614,228,Indonesia
10/3/2021,54,1,136,-83,108738,2207,104801,1730,Indonesia
10/3/2021,17,0,42,-25,46430,1564,44131,735,Indonesia
10/3/2021,7,0,0,7,20041,523,19237,281,Indonesia
10/3/2021,5,0,5,0,34228,1030,32403,795,Indonesia
10/3/2021,17,1,31,-15,89392,2127,86450,815,Indonesia
10/3/2021,5,0,35,-30,59642,3050,56251,341,Indonesia
10/3/2021,45,3,154,-112,104909,2847,100653,1409,Indonesia
10/4/2021,23,8,87,-72,37868,1965,34457,1446,Indonesia
10/4/2021,52,7,95,-50,112888,3966,107947,975,Indonesia
10/4/2021,18,1,32,-15,131655,2676,128155,824,Indonesia
10/4/2021,5,3,3,-1,23040,469,22480,91,Indonesia
10/4/2021,149,1,169,-21,858347,13554,843060,1733,Indonesia
10/4/2021,44,5,109,-70,155047,5206,148594,1247,Indonesia
10/4/2021,0,0,9,-9,11739,458,11203,78,Indonesia
10/4/2021,922,88,2656,-1822,4220206,142261,4046891,31054,Indonesia
10/4/2021,5,4,42,-41,29621,778,28465,378,Indonesia
10/4/2021,74,7,477,-410,703211,14636,686262,2313,Indonesia
10/4/2021,86,7,378,-299,482353,29927,449350,3076,Indonesia
10/4/2021,62,8,204,-150,395885,29456,365142,1287,Indonesia
10/4/2021,13,0,64,-51,40150,1045,38937,168,Indonesia
10/4/2021,13,1,32,-20,69490,2365,66776,349,Indonesia
10/4/2021,18,1,46,-29,45241,1401,42471,1369,Indonesia
10/4/2021,37,5,106,-74,157029,5386,150764,879,Indonesia
10/4/2021,14,0,5,9,35140,774,31256,3110,Indonesia
10/4/2021,24,4,56,-36,51359,1404,49196,759,Indonesia
10/4/2021,10,0,43,-33,53677,1739,51599,339,Indonesia
10/4/2021,19,6,44,-31,49173,3807,44143,1223,Indonesia
10/4/2021,1,0,2,-1,14535,258,14123,154,Indonesia
10/4/2021,1,0,4,-3,11994,302,11579,113,Indonesia
10/4/2021,11,2,26,-17,27488,802,26430,256,Indonesia
10/4/2021,35,1,69,-35,62881,1304,61029,548,Indonesia
10/4/2021,35,0,6,29,33839,553,31498,1788,Indonesia
10/4/2021,4,0,7,-3,22927,352,22491,84,Indonesia
10/4/2021,28,1,91,-64,127878,4065,123002,811,Indonesia
10/4/2021,7,0,24,-17,12187,338,11638,211,Indonesia
10/4/2021,28,7,28,-7,108766,2214,104829,1723,Indonesia
10/4/2021,45,3,160,-118,46475,1567,44291,617,Indonesia
10/4/2021,4,0,32,-28,20045,523,19269,253,Indonesia
10/4/2021,10,0,31,-21,34238,1030,32434,774,Indonesia
10/4/2021,6,0,121,-115,89398,2127,86571,700,Indonesia
10/4/2021,5,0,24,-19,59647,3050,56275,322,Indonesia
10/4/2021,36,1,124,-89,104945,2848,100777,1320,Indonesia
10/5/2021,47,7,113,-73,37915,1972,34570,1373,Indonesia
10/5/2021,79,4,136,-61,112967,3970,108083,914,Indonesia
10/5/2021,39,0,122,-83,131694,2676,128277,741,Indonesia
10/5/2021,3,0,4,-1,23043,469,22484,90,Indonesia
10/5/2021,72,3,150,-81,858419,13557,843210,1652,Indonesia
10/5/2021,50,2,114,-66,155097,5208,148708,1181,Indonesia
10/5/2021,1,0,11,-10,11740,458,11214,68,Indonesia
10/5/2021,1404,77,2558,-1231,4221610,142338,4049449,29823,Indonesia
10/5/2021,10,1,30,-21,29631,779,28495,357,Indonesia
10/5/2021,108,3,273,-168,703319,14639,686535,2145,Indonesia
10/5/2021,91,14,169,-92,482444,29941,449519,2984,Indonesia
10/5/2021,139,6,201,-68,396024,29462,365343,1219,Indonesia
10/5/2021,53,2,42,9,40203,1047,38979,177,Indonesia
10/5/2021,35,3,32,0,69525,2368,66808,349,Indonesia
10/5/2021,14,5,85,-76,45255,1406,42556,1293,Indonesia
10/5/2021,73,2,108,-37,157102,5388,150872,842,Indonesia
10/5/2021,54,0,23,31,35194,774,31279,3141,Indonesia
10/5/2021,52,2,197,-147,51411,1406,49393,612,Indonesia
10/5/2021,12,0,1,11,53689,1739,51600,350,Indonesia
10/5/2021,39,0,37,2,49212,3807,44180,1225,Indonesia
10/5/2021,1,0,11,-10,14536,258,14134,144,Indonesia
10/5/2021,2,0,18,-16,11996,302,11597,97,Indonesia
10/5/2021,10,1,19,-10,27498,803,26449,246,Indonesia
10/5/2021,59,2,48,9,62940,1306,61077,557,Indonesia
10/5/2021,25,0,9,16,33864,553,31507,1804,Indonesia
10/5/2021,21,0,12,9,22948,352,22503,93,Indonesia
10/5/2021,38,7,54,-23,127916,4072,123056,788,Indonesia
10/5/2021,13,1,25,-13,12200,339,11663,198,Indonesia
10/5/2021,47,0,130,-83,108813,2214,104959,1640,Indonesia
10/5/2021,56,1,75,-20,46531,1568,44366,597,Indonesia
10/5/2021,3,0,20,-17,20048,523,19289,236,Indonesia
10/5/2021,23,0,43,-20,34261,1030,32477,754,Indonesia
10/5/2021,36,1,75,-40,89434,2128,86646,660,Indonesia
10/5/2021,22,1,28,-7,59669,3051,56303,315,Indonesia
10/5/2021,80,0,141,-61,105025,2848,100918,1259,Indonesia
10/6/2021,35,10,141,-116,37950,1982,34711,1257,Indonesia
10/6/2021,60,3,92,-35,113027,3973,108175,879,Indonesia
10/6/2021,33,1,37,-5,131727,2677,128314,736,Indonesia
10/6/2021,5,0,1,4,23048,469,22485,94,Indonesia
10/6/2021,203,4,164,35,858622,13561,843374,1687,Indonesia
10/6/2021,45,4,108,-67,155142,5212,148816,1114,Indonesia
10/6/2021,2,1,36,-35,11742,459,11250,33,Indonesia
