Entity,Code,Day,total_vaccinations
Aruba,ABW,11/18/2021,160951
Aruba,ABW,11/19/2021,161112
Aruba,ABW,11/20/2021,161113
Aruba,ABW,11/21/2021,161200
Aruba,ABW,11/22/2021,161207
Aruba,ABW,11/23/2021,161336
Aruba,ABW,11/24/2021,161401
Aruba,ABW,11/25/2021,161559
Aruba,ABW,11/26/2021,161593
Aruba,ABW,11/27/2021,161611
Aruba,ABW,11/28/2021,161635
Aruba,ABW,11/29/2021,161639
Aruba,ABW,11/30/2021,161643
Aruba,ABW,12/1/2021,161648
Aruba,ABW,12/2/2021,161779
Asia,,12/15/2020,1500000
Asia,,12/19/2020,1500067
Asia,,12/20/2020,1507452
Asia,,12/21/2020,1532359
Asia,,12/22/2020,1576992
Asia,,12/23/2020,1678845
Asia,,12/24/2020,1763340
Asia,,12/25/2020,1802303
Asia,,12/26/2020,1835920
Asia,,12/27/2020,1942482
Asia,,12/28/2020,2083064
Asia,,12/29/2020,2241951
Asia,,12/30/2020,2397952
Asia,,12/31/2020,5559219
Asia,,1/1/2021,5631304
Asia,,1/2/2021,5704466
Asia,,1/3/2021,5856322
Asia,,1/4/2021,6011238
Asia,,1/5/2021,6966929
Asia,,1/6/2021,7213901
Asia,,1/7/2021,7395960
Asia,,1/8/2021,7522351
Asia,,1/9/2021,12192066
Asia,,1/10/2021,12307857
Asia,,1/11/2021,12438029
Asia,,1/12/2021,12616422
Asia,,1/13/2021,13846299
Asia,,1/14/2021,14385680
Asia,,1/15/2021,14927650
Asia,,1/16/2021,15484206
Asia,,1/17/2021,15785319
Asia,,1/18/2021,16421120
Asia,,1/19/2021,17070733
Asia,,1/20/2021,22621909
Asia,,1/21/2021,23245791
Asia,,1/22/2021,24068513
Asia,,1/23/2021,24593204
Asia,,1/24/2021,24934229
Asia,,1/25/2021,25718718
Asia,,1/26/2021,26261249
Asia,,1/27/2021,34876635
Asia,,1/28/2021,36054182
Asia,,1/29/2021,37144021
Asia,,1/30/2021,37773641
Asia,,1/31/2021,39485282
Asia,,2/1/2021,40259806
Asia,,2/2/2021,40889602
Asia,,2/3/2021,48844139
Asia,,2/4/2021,49932403
Asia,,2/5/2021,51126216
Asia,,2/6/2021,51883671
Asia,,2/7/2021,52208957
Asia,,2/8/2021,53006683
Asia,,2/9/2021,63239491
Asia,,2/10/2021,64462867
Asia,,2/11/2021,65398720
Asia,,2/12/2021,66611768
Asia,,2/13/2021,67691356
Asia,,2/14/2021,68198061
Asia,,2/15/2021,69691833
Asia,,2/16/2021,71082988
Asia,,2/17/2021,72642843
Asia,,2/18/2021,74750120
Asia,,2/19/2021,76036316
Asia,,2/20/2021,77436012
Asia,,2/21/2021,77949422
Asia,,2/22/2021,79131999
Asia,,2/23/2021,80641887
Asia,,2/24/2021,82064087
Asia,,2/25/2021,83727668
Asia,,2/26/2021,85091973
Asia,,2/27/2021,86397443
Asia,,2/28/2021,98927034
Asia,,3/1/2021,100419538
Asia,,3/2/2021,102536636
Asia,,3/3/2021,104552571
Asia,,3/4/2021,106989921
Asia,,3/5/2021,109164647
Asia,,3/6/2021,111296872
Asia,,3/7/2021,112439520
Asia,,3/8/2021,115190171
Asia,,3/9/2021,117679939
Asia,,3/10/2021,120528468
Asia,,3/11/2021,121982684
Asia,,3/12/2021,124809312
Asia,,3/13/2021,127287920
Asia,,3/14/2021,140835602
Asia,,3/15/2021,145216559
Asia,,3/16/2021,149032653
Asia,,3/17/2021,152676796
Asia,,3/18/2021,156041598
Asia,,3/19/2021,161673754
Asia,,3/20/2021,175287488
Asia,,3/21/2021,176369361
Asia,,3/22/2021,186954745
Asia,,3/23/2021,193800951
Asia,,3/24/2021,200307996
Asia,,3/25/2021,209490869
Asia,,3/26/2021,219524914
Asia,,3/27/2021,227662024
Asia,,3/28/2021,232909607
Asia,,3/29/2021,239148741
Asia,,3/30/2021,246001053
Asia,,3/31/2021,256318297
Asia,,4/1/2021,268612164
Asia,,4/2/2021,280871927
Asia,,4/3/2021,287633147
Asia,,4/4/2021,294991267
Asia,,4/5/2021,302987678
Asia,,4/6/2021,312417710
Asia,,4/7/2021,320145857
Asia,,4/8/2021,332697419
Asia,,4/9/2021,343382363
Asia,,4/10/2021,352270730
Asia,,4/11/2021,359056322
Asia,,4/12/2021,369334220
Asia,,4/13/2021,377073716
Asia,,4/14/2021,385443843
Asia,,4/15/2021,394289252
Asia,,4/16/2021,401854741
Asia,,4/17/2021,407908463
Asia,,4/18/2021,413602448
Asia,,4/19/2021,421200307
Asia,,4/20/2021,426930932
Asia,,4/21/2021,436520928
Asia,,4/22/2021,448835701
Asia,,4/23/2021,456308198
Asia,,4/24/2021,461513536
Asia,,4/25/2021,473737951
Asia,,4/26/2021,483425267
Asia,,4/27/2021,494745303
Asia,,4/28/2021,508664044
Asia,,4/29/2021,522601022
Asia,,4/30/2021,538775513
Asia,,5/1/2021,546433994
Asia,,5/2/2021,552844036
Asia,,5/3/2021,560403493
Asia,,5/4/2021,571269200
Asia,,5/5/2021,580323416
Asia,,5/6/2021,593760122
Asia,,5/7/2021,609403319
Asia,,5/8/2021,622062348
Asia,,5/9/2021,630774796
Asia,,5/10/2021,645771582
Asia,,5/11/2021,661391229
Asia,,5/12/2021,676677809
Asia,,5/13/2021,693648945
Asia,,5/14/2021,710040628
Asia,,5/15/2021,725164884
Asia,,5/16/2021,741438760
Asia,,5/17/2021,760702374
Asia,,5/18/2021,779259069
Asia,,5/19/2021,796189727
Asia,,5/20/2021,819058492
Asia,,5/21/2021,839124160
Asia,,5/22/2021,857286702
Asia,,5/23/2021,873590798
Asia,,5/24/2021,895987887
Asia,,5/25/2021,920138289
Asia,,5/26/2021,945426462
Asia,,5/27/2021,969459242
Asia,,5/28/2021,992545372
Asia,,5/29/2021,1016003323
Asia,,5/30/2021,1038648216
Asia,,5/31/2021,1065721129
Asia,,6/1/2021,1093576350
Asia,,6/2/2021,1122506760
Asia,,6/3/2021,1147440432
Asia,,6/4/2021,1176807423
Asia,,6/5/2021,1200236645
Asia,,6/6/2021,1219702131
Asia,,6/7/2021,1242549385
Asia,,6/8/2021,1266406776
Asia,,6/9/2021,1290909838
Asia,,6/10/2021,1319091825
Asia,,6/11/2021,1344767644
Asia,,6/12/2021,1366754082
Asia,,6/13/2021,1387484628
Asia,,6/14/2021,1407266053
Asia,,6/15/2021,1436585180
Asia,,6/16/2021,1467257365
Asia,,6/17/2021,1499759317
Asia,,6/18/2021,1532427064
Asia,,6/19/2021,1561194162
Asia,,6/20/2021,1587600630
Asia,,6/21/2021,1622404299
Asia,,6/22/2021,1655035541
Asia,,6/23/2021,1687283886
Asia,,6/24/2021,1723624701
Asia,,6/25/2021,1758941200
Asia,,6/26/2021,1792250258
Asia,,6/27/2021,1820959986
Asia,,6/28/2021,1850130938
Asia,,6/29/2021,1881098925
Asia,,6/30/2021,1907664092
Asia,,7/1/2021,1940814145
