Region;Country;Date;Total_Cases;New_Cases;Total_Death;New_Death
SEA;Thailand;2021-10-01;1615229;11754;16850;123
SEA;Thailand;2021-10-02;1626604;11375;16937;87
SEA;Thailand;2021-10-03;1637432;10828;17014;77
SEA;Thailand;2021-10-04;1647362;9930;17111;97
SEA;Thailand;2021-10-05;1657231;9869;17203;92
SEA;Thailand;2021-10-06;1678297;21066;17418;215
SEA;Thailand;2021-10-07;1678297;0;17418;0
SEA;Thailand;2021-10-08;1689437;11140;17534;116
SEA;Thailand;2021-10-09;1700067;10630;17607;73
SEA;Thailand;2021-10-10;1710884;10817;17691;84
SEA;Thailand;2021-10-11;1720919;10035;17751;60
SEA;Thailand;2021-10-12;1730364;9445;17835;84
SEA;Thailand;2021-10-13;1740428;10064;17917;82
SEA;Thailand;2021-10-14;1751704;11276;18029;112
SEA;Thailand;2021-10-15;1762190;10486;18123;94
SEA;Thailand;2021-10-16;1772838;10648;18205;82
SEA;Thailand;2021-10-17;1783701;10863;18273;68
SEA;Thailand;2021-10-18;1793812;10111;18336;63
SEA;Thailand;2021-10-19;1802934;9122;18407;71
SEA;Thailand;2021-10-20;1811852;8918;18486;79
SEA;Thailand;2021-10-21;1821579;9727;18559;73
SEA;Thailand;2021-10-22;1831389;9810;18625;66
SEA;Thailand;2021-10-23;1841131;9742;18699;74
SEA;Thailand;2021-10-24;1850482;9351;18755;56
SEA;Thailand;2021-10-25;1859157;8675;18799;44
SEA;Thailand;2021-10-26;1866863;7706;18865;66
SEA;Thailand;2021-10-27;1875315;8452;18922;57
SEA;Thailand;2021-10-28;1884973;9658;19006;84
SEA;Thailand;2021-10-29;1893941;8968;19070;64
SEA;Thailand;2021-10-30;1903165;9224;19158;88
SEA;Thailand;2021-10-31;1912024;8859;19205;47
SEA;Thailand;2021-11-01;1920189;8165;19260;55
SEA;Thailand;2021-11-02;1935442;15253;19394;134
SEA;Thailand;2021-11-03;1935442;0;19394;0
SEA;Thailand;2021-11-04;1951572;16130;19542;148
SEA;Thailand;2021-11-05;1960039;8467;19611;69
SEA;Thailand;2021-11-06;1960039;0;19611;0
SEA;Thailand;2021-11-07;1967999;7960;19664;53
SEA;Thailand;2021-11-08;1975591;7592;19703;39
SEA;Thailand;2021-11-09;1982495;6904;19764;61
SEA;Thailand;2021-11-10;1989473;6978;19826;62
SEA;Thailand;2021-11-11;1996969;7496;19883;57
SEA;Thailand;2021-11-12;2004274;7305;19934;51
SEA;Thailand;2021-11-13;2011331;7057;19989;55
SEA;Thailand;2021-11-14;2018410;7079;20036;47
SEA;Thailand;2021-11-15;2024753;6343;20081;45
SEA;Thailand;2021-11-16;2030700;5947;20143;62
SEA;Thailand;2021-11-17;2037224;6524;20199;56
SEA;Thailand;2021-11-18;2044125;6901;20254;55
SEA;Thailand;2021-11-19;2050980;6855;20305;51
SEA;Thailand;2021-11-20;2057575;6595;20358;53
SEA;Thailand;2021-11-21;2064581;7006;20387;29
SEA;Thailand;2021-11-22;2071009;6428;20436;49
SEA;Thailand;2021-11-23;2076135;5126;20489;53
SEA;Thailand;2021-11-24;2081992;5857;20544;55
SEA;Thailand;2021-11-25;2094886;12894;20645;101
SEA;Thailand;2021-11-26;2100959;6073;20677;32
SEA;Thailand;2021-11-27;2100959;0;20677;0
SEA;Thailand;2021-11-28;2106813;5854;20707;30
SEA;Thailand;2021-11-29;2111566;4753;20734;27
SEA;Thailand;2021-11-30;2115872;4306;20771;37
SEA;Thailand;2021-12-01;2120758;4886;20814;43
SEA;Thailand;2021-12-02;2125729;4971;20847;33
SEA;Thailand;2021-12-03;2130641;4912;20880;33
SEA;Vietnam;2020-01-23;2;2;0;0
SEA;Vietnam;2020-01-24;2;0;0;0
SEA;Vietnam;2020-01-25;2;0;0;0
SEA;Vietnam;2020-01-26;2;0;0;0
SEA;Vietnam;2020-01-27;2;0;0;0
SEA;Vietnam;2020-01-28;2;0;0;0
SEA;Vietnam;2020-01-29;2;0;0;0
SEA;Vietnam;2020-01-30;2;0;0;0
SEA;Vietnam;2020-01-31;2;0;0;0
SEA;Vietnam;2020-02-01;6;4;0;0
SEA;Vietnam;2020-02-02;6;0;0;0
SEA;Vietnam;2020-02-03;8;2;0;0
SEA;Vietnam;2020-02-04;8;0;0;0
SEA;Vietnam;2020-02-05;8;0;0;0
SEA;Vietnam;2020-02-06;10;2;0;0
SEA;Vietnam;2020-02-07;10;0;0;0
SEA;Vietnam;2020-02-08;13;3;0;0
SEA;Vietnam;2020-02-09;13;0;0;0
SEA;Vietnam;2020-02-10;14;1;0;0
SEA;Vietnam;2020-02-11;15;1;0;0
SEA;Vietnam;2020-02-12;15;0;0;0
SEA;Vietnam;2020-02-13;16;1;0;0
SEA;Vietnam;2020-02-14;16;0;0;0
SEA;Vietnam;2020-02-15;16;0;0;0
SEA;Vietnam;2020-02-16;16;0;0;0
SEA;Vietnam;2020-02-17;16;0;0;0
SEA;Vietnam;2020-02-18;16;0;0;0
SEA;Vietnam;2020-02-19;16;0;0;0
SEA;Vietnam;2020-02-20;16;0;0;0
SEA;Vietnam;2020-02-21;16;0;0;0
SEA;Vietnam;2020-02-22;16;0;0;0
SEA;Vietnam;2020-02-23;16;0;0;0
SEA;Vietnam;2020-02-24;16;0;0;0
SEA;Vietnam;2020-02-25;16;0;0;0
SEA;Vietnam;2020-02-26;16;0;0;0
SEA;Vietnam;2020-02-27;16;0;0;0
SEA;Vietnam;2020-02-28;16;0;0;0
SEA;Vietnam;2020-02-29;16;0;0;0
SEA;Vietnam;2020-03-01;16;0;0;0
SEA;Vietnam;2020-03-02;16;0;0;0
SEA;Vietnam;2020-03-03;16;0;0;0
SEA;Vietnam;2020-03-04;16;0;0;0
SEA;Vietnam;2020-03-05;16;0;0;0
SEA;Vietnam;2020-03-06;16;0;0;0
SEA;Vietnam;2020-03-07;18;2;0;0
SEA;Vietnam;2020-03-08;30;12;0;0
SEA;Vietnam;2020-03-09;30;0;0;0
SEA;Vietnam;2020-03-10;31;1;0;0
SEA;Vietnam;2020-03-11;38;7;0;0
SEA;Vietnam;2020-03-12;39;1;0;0
SEA;Vietnam;2020-03-13;47;8;0;0
SEA;Vietnam;2020-03-14;53;6;0;0
SEA;Vietnam;2020-03-15;56;3;0;0
SEA;Vietnam;2020-03-16;61;5;0;0
SEA;Vietnam;2020-03-17;66;5;0;0
SEA;Vietnam;2020-03-18;75;9;0;0
SEA;Vietnam;2020-03-19;85;10;0;0
SEA;Vietnam;2020-03-20;91;6;0;0
SEA;Vietnam;2020-03-21;94;3;0;0
SEA;Vietnam;2020-03-22;113;19;0;0
SEA;Vietnam;2020-03-23;123;10;0;0
SEA;Vietnam;2020-03-24;134;11;0;0
SEA;Vietnam;2020-03-25;141;7;0;0
SEA;Vietnam;2020-03-26;153;12;0;0
SEA;Vietnam;2020-03-27;163;10;0;0
SEA;Vietnam;2020-03-28;174;11;0;0
SEA;Vietnam;2020-03-29;188;14;0;0
SEA;Vietnam;2020-03-30;203;15;0;0
SEA;Vietnam;2020-03-31;212;9;0;0
SEA;Vietnam;2020-04-01;218;6;0;0
SEA;Vietnam;2020-04-02;233;15;0;0
SEA;Vietnam;2020-04-03;237;4;0;0
SEA;Vietnam;2020-04-04;240;3;0;0
SEA;Vietnam;2020-04-05;241;1;0;0
SEA;Vietnam;2020-04-06;245;4;0;0
SEA;Vietnam;2020-04-07;249;4;0;0
SEA;Vietnam;2020-04-08;251;2;0;0
SEA;Vietnam;2020-04-09;255;4;0;0
SEA;Vietnam;2020-04-10;257;2;0;0
SEA;Vietnam;2020-04-11;258;1;0;0
SEA;Vietnam;2020-04-12;262;4;0;0
SEA;Vietnam;2020-04-13;265;3;0;0
SEA;Vietnam;2020-04-14;266;1;0;0
SEA;Vietnam;2020-04-15;267;1;0;0
SEA;Vietnam;2020-04-16;268;1;0;0
SEA;Vietnam;2020-04-17;268;0;0;0
SEA;Vietnam;2020-04-18;268;0;0;0
SEA;Vietnam;2020-04-19;268;0;0;0
SEA;Vietnam;2020-04-20;268;0;0;0
SEA;Vietnam;2020-04-21;268;0;0;0
SEA;Vietnam;2020-04-22;268;0;0;0
SEA;Vietnam;2020-04-23;268;0;0;0
SEA;Vietnam;2020-04-24;270;2;0;0
SEA;Vietnam;2020-04-25;270;0;0;0
SEA;Vietnam;2020-04-26;270;0;0;0
SEA;Vietnam;2020-04-27;270;0;0;0
SEA;Vietnam;2020-04-28;270;0;0;0
SEA;Vietnam;2020-04-29;270;0;0;0
SEA;Vietnam;2020-04-30;270;0;0;0
SEA;Vietnam;2020-05-01;270;0;0;0
SEA;Vietnam;2020-05-02;270;0;0;0
SEA;Vietnam;2020-05-03;271;1;0;0
SEA;Vietnam;2020-05-04;271;0;0;0
SEA;Vietnam;2020-05-05;271;0;0;0
SEA;Vietnam;2020-05-06;271;0;0;0
SEA;Vietnam;2020-05-07;288;17;0;0
SEA;Vietnam;2020-05-08;288;0;0;0
SEA;Vietnam;2020-05-09;288;0;0;0
SEA;Vietnam;2020-05-10;288;0;0;0
SEA;Vietnam;2020-05-11;288;0;0;0
SEA;Vietnam;2020-05-12;288;0;0;0
SEA;Vietnam;2020-05-13;288;0;0;0
SEA;Vietnam;2020-05-14;312;24;0;0
SEA;Vietnam;2020-05-15;314;2;0;0
SEA;Vietnam;2020-05-16;318;4;0;0
SEA;Vietnam;2020-05-17;320;2;0;0
SEA;Vietnam;2020-05-18;324;4;0;0
SEA;Vietnam;2020-05-19;324;0;0;0
SEA;Vietnam;2020-05-20;324;0;0;0
SEA;Vietnam;2020-05-21;324;0;0;0
SEA;Vietnam;2020-05-22;324;0;0;0
SEA;Vietnam;2020-05-23;325;1;0;0
SEA;Vietnam;2020-05-24;325;0;0;0
SEA;Vietnam;2020-05-25;326;1;0;0
SEA;Vietnam;2020-05-26;327;1;0;0
SEA;Vietnam;2020-05-27;327;0;0;0
SEA;Vietnam;2020-05-28;327;0;0;0
SEA;Vietnam;2020-05-29;328;1;0;0
SEA;Vietnam;2020-05-30;328;0;0;0
SEA;Vietnam;2020-05-31;328;0;0;0
SEA;Vietnam;2020-06-01;328;0;0;0
SEA;Vietnam;2020-06-02;328;0;0;0
SEA;Vietnam;2020-06-03;328;0;0;0
SEA;Vietnam;2020-06-04;328;0;0;0
SEA;Vietnam;2020-06-05;328;0;0;0
SEA;Vietnam;2020-06-06;329;1;0;0
SEA;Vietnam;2020-06-07;331;2;0;0
SEA;Vietnam;2020-06-08;332;1;0;0
SEA;Vietnam;2020-06-09;332;0;0;0
SEA;Vietnam;2020-06-10;332;0;0;0
SEA;Vietnam;2020-06-11;332;0;0;0
SEA;Vietnam;2020-06-12;333;1;0;0
SEA;Vietnam;2020-06-13;334;1;0;0
SEA;Vietnam;2020-06-14;334;0;0;0
SEA;Vietnam;2020-06-15;334;0;0;0
SEA;Vietnam;2020-06-16;334;0;0;0
SEA;Vietnam;2020-06-17;335;1;0;0
SEA;Vietnam;2020-06-18;342;7;0;0
SEA;Vietnam;2020-06-19;349;7;0;0
SEA;Vietnam;2020-06-20;349;0;0;0
SEA;Vietnam;2020-06-21;349;0;0;0
SEA;Vietnam;2020-06-22;349;0;0;0
SEA;Vietnam;2020-06-23;349;0;0;0
SEA;Vietnam;2020-06-24;352;3;0;0
SEA;Vietnam;2020-06-25;352;0;0;0
SEA;Vietnam;2020-06-26;353;1;0;0
SEA;Vietnam;2020-06-27;355;2;0;0
SEA;Vietnam;2020-06-28;355;0;0;0
SEA;Vietnam;2020-06-29;355;0;0;0
SEA;Vietnam;2020-06-30;355;0;0;0
SEA;Vietnam;2020-07-01;355;0;0;0
SEA;Vietnam;2020-07-02;355;0;0;0
SEA;Vietnam;2020-07-03;355;0;0;0
SEA;Vietnam;2020-07-04;355;0;0;0
SEA;Vietnam;2020-07-05;355;0;0;0
SEA;Vietnam;2020-07-06;369;14;0;0
SEA;Vietnam;2020-07-07;369;0;0;0
SEA;Vietnam;2020-07-08;369;0;0;0
SEA;Vietnam;2020-07-09;369;0;0;0
SEA;Vietnam;2020-07-10;370;1;0;0
SEA;Vietnam;2020-07-11;370;0;0;0
SEA;Vietnam;2020-07-12;372;2;0;0
SEA;Vietnam;2020-07-13;373;1;0;0
SEA;Vietnam;2020-07-14;373;0;0;0
SEA;Vietnam;2020-07-15;381;8;0;0
SEA;Vietnam;2020-07-16;381;0;0;0
SEA;Vietnam;2020-07-17;382;1;0;0
SEA;Vietnam;2020-07-18;382;0;0;0
SEA;Vietnam;2020-07-19;383;1;0;0
SEA;Vietnam;2020-07-20;384;1;0;0
SEA;Vietnam;2020-07-21;401;17;0;0
SEA;Vietnam;2020-07-22;408;7;0;0
SEA;Vietnam;2020-07-23;412;4;0;0
SEA;Vietnam;2020-07-24;415;3;0;0
SEA;Vietnam;2020-07-25;417;2;0;0
SEA;Vietnam;2020-07-26;420;3;0;0
SEA;Vietnam;2020-07-27;431;11;0;0
SEA;Vietnam;2020-07-28;446;15;0;0
SEA;Vietnam;2020-07-29;459;13;0;0
SEA;Vietnam;2020-07-30;509;50;0;0
SEA;Vietnam;2020-07-31;558;49;3;3
SEA;Vietnam;2020-08-01;590;32;3;0
SEA;Vietnam;2020-08-02;621;31;6;3
SEA;Vietnam;2020-08-03;652;31;7;1
SEA;Vietnam;2020-08-04;672;20;8;1
SEA;Vietnam;2020-08-05;717;45;9;1
SEA;Vietnam;2020-08-06;750;33;10;1
SEA;Vietnam;2020-08-07;789;39;10;0
SEA;Vietnam;2020-08-08;812;23;10;0
SEA;Vietnam;2020-08-09;841;29;13;3
SEA;Vietnam;2020-08-10;847;6;15;2
SEA;Vietnam;2020-08-11;866;19;16;1
SEA;Vietnam;2020-08-12;883;17;18;2
SEA;Vietnam;2020-08-13;911;28;21;3
SEA;Vietnam;2020-08-14;930;19;22;1
SEA;Vietnam;2020-08-15;951;21;24;2
SEA;Vietnam;2020-08-16;964;13;24;0
SEA;Vietnam;2020-08-17;983;19;25;1
SEA;Vietnam;2020-08-18;989;6;26;1
SEA;Vietnam;2020-08-19;994;5;25;-1
SEA;Vietnam;2020-08-20;1007;13;25;0
SEA;Vietnam;2020-08-21;1009;2;25;0
SEA;Vietnam;2020-08-22;1014;5;26;1
SEA;Vietnam;2020-08-23;1016;2;27;1
SEA;Vietnam;2020-08-24;1022;6;27;0
SEA;Vietnam;2020-08-25;1029;7;27;0
SEA;Vietnam;2020-08-26;1034;5;30;3
SEA;Vietnam;2020-08-27;1036;2;30;0
SEA;Vietnam;2020-08-28;1038;2;30;0
SEA;Vietnam;2020-08-29;1040;2;32;2
SEA;Vietnam;2020-08-30;1040;0;32;0
SEA;Vietnam;2020-08-31;1044;4;34;2
SEA;Vietnam;2020-09-01;1044;0;34;0
SEA;Vietnam;2020-09-02;1046;2;34;0
SEA;Vietnam;2020-09-03;1046;0;35;1
SEA;Vietnam;2020-09-04;1049;3;35;0
SEA;Vietnam;2020-09-05;1049;0;35;0
SEA;Vietnam;2020-09-06;1049;0;35;0
SEA;Vietnam;2020-09-07;1049;0;35;0
SEA;Vietnam;2020-09-08;1054;5;35;0
SEA;Vietnam;2020-09-09;1059;5;35;0
SEA;Vietnam;2020-09-10;1059;0;35;0
SEA;Vietnam;2020-09-11;1060;1;35;0
SEA;Vietnam;2020-09-12;1060;0;35;0
SEA;Vietnam;2020-09-13;1063;3;35;0
SEA;Vietnam;2020-09-14;1063;0;35;0
SEA;Vietnam;2020-09-15;1063;0;35;0
SEA;Vietnam;2020-09-16;1063;0;35;0
SEA;Vietnam;2020-09-17;1066;3;35;0
SEA;Vietnam;2020-09-18;1068;2;35;0
SEA;Vietnam;2020-09-19;1068;0;35;0
SEA;Vietnam;2020-09-20;1068;0;35;0
SEA;Vietnam;2020-09-21;1068;0;35;0
SEA;Vietnam;2020-09-22;1068;0;35;0
SEA;Vietnam;2020-09-23;1069;1;35;0
SEA;Vietnam;2020-09-24;1069;0;35;0
SEA;Vietnam;2020-09-25;1069;0;35;0
SEA;Vietnam;2020-09-26;1069;0;35;0
SEA;Vietnam;2020-09-27;1074;5;35;0
SEA;Vietnam;2020-09-28;1077;3;35;0
SEA;Vietnam;2020-09-29;1094;17;35;0
SEA;Vietnam;2020-09-30;1094;0;35;0
SEA;Vietnam;2020-10-01;1095;1;35;0
SEA;Vietnam;2020-10-02;1096;1;35;0
SEA;Vietnam;2020-10-03;1096;0;35;0
SEA;Vietnam;2020-10-04;1096;0;35;0
SEA;Vietnam;2020-10-05;1097;1;35;0
SEA;Vietnam;2020-10-06;1098;1;35;0
SEA;Vietnam;2020-10-07;1099;1;35;0
SEA;Vietnam;2020-10-08;1100;1;35;0
SEA;Vietnam;2020-10-09;1105;5;35;0
SEA;Vietnam;2020-10-10;1107;2;35;0
SEA;Vietnam;2020-10-11;1109;2;35;0
SEA;Vietnam;2020-10-12;1110;1;35;0
SEA;Vietnam;2020-10-13;1113;3;35;0
SEA;Vietnam;2020-10-14;1122;9;35;0
SEA;Vietnam;2020-10-15;1124;2;35;0
SEA;Vietnam;2020-10-16;1124;0;35;0
SEA;Vietnam;2020-10-17;1126;2;35;0
SEA;Vietnam;2020-10-18;1134;8;35;0
SEA;Vietnam;2020-10-19;1140;6;35;0
SEA;Vietnam;2020-10-20;1141;1;35;0
SEA;Vietnam;2020-10-21;1144;3;35;0
SEA;Vietnam;2020-10-22;1148;4;35;0
SEA;Vietnam;2020-10-23;1148;0;35;0
SEA;Vietnam;2020-10-24;1160;12;35;0
SEA;Vietnam;2020-10-25;1168;8;35;0
SEA;Vietnam;2020-10-26;1169;1;35;0
SEA;Vietnam;2020-10-27;1172;3;35;0
SEA;Vietnam;2020-10-28;1173;1;35;0
SEA;Vietnam;2020-10-29;1177;4;35;0
SEA;Vietnam;2020-10-30;1177;0;35;0
SEA;Vietnam;2020-10-31;1180;3;35;0
SEA;Vietnam;2020-11-01;1180;0;35;0
SEA;Vietnam;2020-11-02;1192;12;35;0
SEA;Vietnam;2020-11-03;1202;10;35;0
SEA;Vietnam;2020-11-04;1203;1;35;0
SEA;Vietnam;2020-11-05;1207;4;35;0
SEA;Vietnam;2020-11-06;1212;5;35;0
SEA;Vietnam;2020-11-07;1213;1;35;0
SEA;Vietnam;2020-11-08;1213;0;35;0
SEA;Vietnam;2020-11-09;1215;2;35;0
SEA;Vietnam;2020-11-10;1226;11;35;0
SEA;Vietnam;2020-11-11;1252;26;35;0
SEA;Vietnam;2020-11-12;1253;1;35;0
SEA;Vietnam;2020-11-13;1256;3;35;0
SEA;Vietnam;2020-11-14;1265;9;35;0
SEA;Vietnam;2020-11-15;1281;16;35;0
SEA;Vietnam;2020-11-16;1283;2;35;0
SEA;Vietnam;2020-11-17;1288;5;35;0
SEA;Vietnam;2020-11-18;1300;12;35;0
SEA;Vietnam;2020-11-19;1304;4;35;0
SEA;Vietnam;2020-11-20;1305;1;35;0
SEA;Vietnam;2020-11-21;1306;1;35;0
SEA;Vietnam;2020-11-22;1307;1;35;0
SEA;Vietnam;2020-11-23;1312;5;35;0
SEA;Vietnam;2020-11-24;1316;4;35;0
SEA;Vietnam;2020-11-25;1321;5;35;0
SEA;Vietnam;2020-11-26;1331;10;35;0
SEA;Vietnam;2020-11-27;1339;8;35;0
SEA;Vietnam;2020-11-28;1341;2;35;0
SEA;Vietnam;2020-11-29;1343;2;35;0
SEA;Vietnam;2020-11-30;1347;4;35;0
SEA;Vietnam;2020-12-01;1351;4;35;0
SEA;Vietnam;2020-12-02;1358;7;35;0
SEA;Vietnam;2020-12-03;1361;3;35;0
SEA;Vietnam;2020-12-04;1361;0;35;0
SEA;Vietnam;2020-12-05;1365;4;35;0
SEA;Vietnam;2020-12-06;1366;1;35;0
SEA;Vietnam;2020-12-07;1367;1;35;0
SEA;Vietnam;2020-12-08;1377;10;35;0
SEA;Vietnam;2020-12-09;1381;4;35;0
SEA;Vietnam;2020-12-10;1385;4;35;0
SEA;Vietnam;2020-12-11;1391;6;35;0
SEA;Vietnam;2020-12-12;1395;4;35;0
SEA;Vietnam;2020-12-13;1397;2;35;0
SEA;Vietnam;2020-12-14;1402;5;35;0
SEA;Vietnam;2020-12-15;1405;3;35;0
SEA;Vietnam;2020-12-16;1405;0;35;0
SEA;Vietnam;2020-12-17;1407;2;35;0
SEA;Vietnam;2020-12-18;1410;3;35;0
SEA;Vietnam;2020-12-19;1411;1;35;0
SEA;Vietnam;2020-12-20;1413;2;35;0
SEA;Vietnam;2020-12-21;1414;1;35;0
SEA;Vietnam;2020-12-22;1420;6;35;0
SEA;Vietnam;2020-12-23;1421;1;35;0
SEA;Vietnam;2020-12-24;1432;11;35;0
SEA;Vietnam;2020-12-25;1439;7;35;0
SEA;Vietnam;2020-12-26;1440;1;35;0
SEA;Vietnam;2020-12-27;1441;1;35;0
SEA;Vietnam;2020-12-28;1451;10;35;0
SEA;Vietnam;2020-12-29;1454;3;35;0
SEA;Vietnam;2020-12-30;1456;2;35;0
SEA;Vietnam;2020-12-31;1465;9;35;0
SEA;Vietnam;2021-01-01;1474;9;35;0
SEA;Vietnam;2021-01-02;1482;8;35;0
SEA;Vietnam;2021-01-03;1494;12;35;0
SEA;Vietnam;2021-01-04;1497;3;35;0
SEA;Vietnam;2021-01-05;1504;7;35;0
SEA;Vietnam;2021-01-06;1505;1;35;0
SEA;Vietnam;2021-01-07;1509;4;35;0
SEA;Vietnam;2021-01-08;1512;3;35;0
SEA;Vietnam;2021-01-09;1513;1;35;0
SEA;Vietnam;2021-01-10;1514;1;35;0
SEA;Vietnam;2021-01-11;1515;1;35;0
SEA;Vietnam;2021-01-12;1520;5;35;0
SEA;Vietnam;2021-01-13;1521;1;35;0
SEA;Vietnam;2021-01-14;1531;10;35;0
SEA;Vietnam;2021-01-15;1536;5;35;0
SEA;Vietnam;2021-01-16;1537;1;35;0
SEA;Vietnam;2021-01-17;1537;0;35;0
SEA;Vietnam;2021-01-18;1539;2;35;0
SEA;Vietnam;2021-01-19;1540;1;35;0
SEA;Vietnam;2021-01-20;1544;4;35;0
SEA;Vietnam;2021-01-21;1546;2;35;0
SEA;Vietnam;2021-01-22;1548;2;35;0
SEA;Vietnam;2021-01-23;1548;0;35;0
SEA;Vietnam;2021-01-24;1548;0;35;0
SEA;Vietnam;2021-01-25;1549;1;35;0
SEA;Vietnam;2021-01-26;1551;2;35;0
SEA;Vietnam;2021-01-27;1553;2;35;0
SEA;Vietnam;2021-01-28;1651;98;35;0
SEA;Vietnam;2021-01-29;1657;6;35;0
SEA;Vietnam;2021-01-30;1767;110;35;0
SEA;Vietnam;2021-01-31;1817;50;35;0
SEA;Vietnam;2021-02-01;1850;33;35;0
SEA;Vietnam;2021-02-02;1882;32;35;0
SEA;Vietnam;2021-02-03;1948;66;35;0
SEA;Vietnam;2021-02-04;1957;9;35;0
SEA;Vietnam;2021-02-05;1976;19;35;0
SEA;Vietnam;2021-02-06;1985;9;35;0
SEA;Vietnam;2021-02-07;2001;16;35;0
SEA;Vietnam;2021-02-08;2050;49;35;0
SEA;Vietnam;2021-02-09;2064;14;35;0
SEA;Vietnam;2021-02-10;2091;27;35;0
SEA;Vietnam;2021-02-11;2140;49;35;0
SEA;Vietnam;2021-02-12;2142;2;35;0
SEA;Vietnam;2021-02-13;2195;53;35;0
SEA;Vietnam;2021-02-14;2228;33;35;0
SEA;Vietnam;2021-02-15;2269;41;35;0
SEA;Vietnam;2021-02-16;2311;42;35;0
SEA;Vietnam;2021-02-17;2329;18;35;0
SEA;Vietnam;2021-02-18;2347;18;35;0
SEA;Vietnam;2021-02-19;2362;15;35;0
SEA;Vietnam;2021-02-20;2368;6;35;0
SEA;Vietnam;2021-02-21;2383;15;35;0
SEA;Vietnam;2021-02-22;2392;9;35;0
SEA;Vietnam;2021-02-23;2403;11;35;0
SEA;Vietnam;2021-02-24;2412;9;35;0
SEA;Vietnam;2021-02-25;2421;9;35;0
SEA;Vietnam;2021-02-26;2426;5;35;0
SEA;Vietnam;2021-02-27;2432;6;35;0
SEA;Vietnam;2021-02-28;2448;16;35;0
SEA;Vietnam;2021-03-01;2448;0;35;0
SEA;Vietnam;2021-03-02;2475;27;35;0
SEA;Vietnam;2021-03-03;2482;7;35;0
SEA;Vietnam;2021-03-04;2488;6;35;0
SEA;Vietnam;2021-03-05;2494;6;35;0
SEA;Vietnam;2021-03-06;2501;7;35;0
SEA;Vietnam;2021-03-07;2512;11;35;0
SEA;Vietnam;2021-03-08;2524;12;35;0
SEA;Vietnam;2021-03-09;2526;2;35;0
SEA;Vietnam;2021-03-10;2529;3;35;0
SEA;Vietnam;2021-03-11;2533;4;35;0
SEA;Vietnam;2021-03-12;2550;17;35;0
SEA;Vietnam;2021-03-13;2553;3;35;0
SEA;Vietnam;2021-03-14;2554;1;35;0
SEA;Vietnam;2021-03-15;2557;3;35;0
SEA;Vietnam;2021-03-16;2560;3;35;0
SEA;Vietnam;2021-03-17;2567;7;35;0
SEA;Vietnam;2021-03-18;2570;3;35;0
SEA;Vietnam;2021-03-19;2571;1;35;0
SEA;Vietnam;2021-03-20;2572;1;35;0
SEA;Vietnam;2021-03-21;2572;0;35;0
SEA;Vietnam;2021-03-22;2575;3;35;0
SEA;Vietnam;2021-03-23;2575;0;35;0
SEA;Vietnam;2021-03-24;2576;1;35;0
SEA;Vietnam;2021-03-25;2579;3;35;0
SEA;Vietnam;2021-03-26;2586;7;35;0
SEA;Vietnam;2021-03-27;2586;0;35;0
SEA;Vietnam;2021-03-28;2591;5;35;0
SEA;Vietnam;2021-03-29;2594;3;35;0
SEA;Vietnam;2021-03-30;2594;0;35;0
SEA;Vietnam;2021-03-31;2603;9;35;0
SEA;Vietnam;2021-04-01;2617;14;35;0
SEA;Vietnam;2021-04-02;2620;3;35;0
SEA;Vietnam;2021-04-03;2626;6;35;0
SEA;Vietnam;2021-04-04;2631;5;35;0
SEA;Vietnam;2021-04-05;2637;6;35;0
SEA;Vietnam;2021-04-06;2648;11;35;0
SEA;Vietnam;2021-04-07;2659;11;35;0
SEA;Vietnam;2021-04-08;2668;9;35;0
SEA;Vietnam;2021-04-09;2683;15;35;0
SEA;Vietnam;2021-04-10;2692;9;35;0
SEA;Vietnam;2021-04-11;2693;1;35;0
SEA;Vietnam;2021-04-12;2705;12;35;0
SEA;Vietnam;2021-04-13;2714;9;35;0
SEA;Vietnam;2021-04-14;2733;19;35;0
SEA;Vietnam;2021-04-15;2758;25;35;0
SEA;Vietnam;2021-04-16;2772;14;35;0
SEA;Vietnam;2021-04-17;2781;9;35;0
SEA;Vietnam;2021-04-18;2785;4;35;0
SEA;Vietnam;2021-04-19;2791;6;35;0
SEA;Vietnam;2021-04-20;2800;9;35;0
SEA;Vietnam;2021-04-21;2812;12;35;0
SEA;Vietnam;2021-04-22;2824;12;35;0
SEA;Vietnam;2021-04-23;2830;6;35;0
SEA;Vietnam;2021-04-24;2833;3;35;0
SEA;Vietnam;2021-04-25;2843;10;35;0
SEA;Vietnam;2021-04-26;2852;9;35;0
SEA;Vietnam;2021-04-27;2857;5;35;0
SEA;Vietnam;2021-04-28;2865;8;35;0
SEA;Vietnam;2021-04-29;2910;45;35;0
SEA;Vietnam;2021-04-30;2928;18;35;0
SEA;Vietnam;2021-05-01;2942;14;35;0
SEA;Vietnam;2021-05-02;2962;20;35;0
SEA;Vietnam;2021-05-03;2985;23;35;0
SEA;Vietnam;2021-05-04;2995;10;35;0
SEA;Vietnam;2021-05-05;3030;35;35;0
SEA;Vietnam;2021-05-06;3090;60;35;0
SEA;Vietnam;2021-05-07;3137;47;35;0
SEA;Vietnam;2021-05-08;3245;108;35;0
SEA;Vietnam;2021-05-09;3412;167;35;0
SEA;Vietnam;2021-05-10;3489;77;35;0
SEA;Vietnam;2021-05-11;3571;82;35;0
SEA;Vietnam;2021-05-12;3658;87;35;0
